point_id,x,y,z
629,-0.000517055,-0.0153389,0.000312494
630,-0.000511055,-0.0153389,0.000312494
631,-0.000517055,-0.0153329,0.000312494
632,-0.000511055,-0.0153329,0.000312494
633,-0.000517055,-0.0153389,0.000312494
634,-0.000511055,-0.0153389,0.000312494
635,-0.000517055,-0.0153329,0.000312494
636,-0.000511055,-0.0153329,0.000312494
637,-0.000517055,-0.0153389,0.000318494
638,-0.000511055,-0.0153389,0.000318494
639,-0.000517055,-0.0153329,0.000318494
640,-0.000511055,-0.0153329,0.000318494
641,-0.000517055,-0.0153389,0.000318494
642,-0.000511055,-0.0153389,0.000318494
643,-0.000517055,-0.0153329,0.000318494
644,-0.000511055,-0.0153329,0.000318494
645,-0.000517055,-0.0153389,0.000324494
646,-0.000511055,-0.0153389,0.000324494
647,-0.000517055,-0.0153329,0.000324494
648,-0.000511055,-0.0153329,0.000324494
649,-0.000517055,-0.0153389,0.000324494
650,-0.000511055,-0.0153389,0.000324494
651,-0.000517055,-0.0153329,0.000324494
652,-0.000511055,-0.0153329,0.000324494
653,-0.000517055,-0.0153389,0.00032755
654,-0.000511055,-0.0153389,0.00032755
655,-0.000517055,-0.0153329,0.00032755
656,-0.000511055,-0.0153329,0.00032755
657,-0.000517055,-0.0153329,0.000294494
658,-0.000511055,-0.0153329,0.000294494
659,-0.000517055,-0.0153269,0.000294494
660,-0.000511055,-0.0153269,0.000294494
661,-0.000517055,-0.0153329,0.000300494
662,-0.000511055,-0.0153329,0.000300494
663,-0.000517055,-0.0153269,0.000300494
664,-0.000511055,-0.0153269,0.000300494
665,-0.000517055,-0.0153329,0.000300494
666,-0.000511055,-0.0153329,0.000300494
667,-0.000517055,-0.0153269,0.000300494
668,-0.000511055,-0.0153269,0.000300494
669,-0.000517055,-0.0153329,0.000306494
670,-0.000511055,-0.0153329,0.000306494
671,-0.000517055,-0.0153269,0.000306494
672,-0.000511055,-0.0153269,0.000306494
673,-0.000517055,-0.0153329,0.000306494
674,-0.000511055,-0.0153329,0.000306494
675,-0.000517055,-0.0153269,0.000306494
676,-0.000511055,-0.0153269,0.000306494
677,-0.000517055,-0.0153329,0.000312494
678,-0.000511055,-0.0153329,0.000312494
679,-0.000517055,-0.0153269,0.000312494
680,-0.000511055,-0.0153269,0.000312494
681,-0.000517055,-0.0153329,0.000312494
682,-0.000511055,-0.0153329,0.000312494
683,-0.000517055,-0.0153269,0.000312494
684,-0.000511055,-0.0153269,0.000312494
685,-0.000517055,-0.0153329,0.000318494
686,-0.000511055,-0.0153329,0.000318494
687,-0.000517055,-0.0153269,0.000318494
688,-0.000511055,-0.0153269,0.000318494
689,-0.000517055,-0.0153329,0.000318494
690,-0.000511055,-0.0153329,0.000318494
691,-0.000517055,-0.0153269,0.000318494
692,-0.000511055,-0.0153269,0.000318494
693,-0.000517055,-0.0153329,0.000324494
694,-0.000511055,-0.0153329,0.000324494
695,-0.000517055,-0.0153269,0.000324494
696,-0.000511055,-0.0153269,0.000324494
697,-0.000517055,-0.0153329,0.000324494
698,-0.000511055,-0.0153329,0.000324494
699,-0.000517055,-0.0153269,0.000324494
700,-0.000511055,-0.0153269,0.000324494
701,-0.000517055,-0.0153329,0.00032755
702,-0.000511055,-0.0153329,0.00032755
703,-0.000517055,-0.0153269,0.00032755
704,-0.000511055,-0.0153269,0.00032755
705,-0.000517055,-0.0153269,0.000294494
706,-0.000511055,-0.0153269,0.000294494
707,-0.000517055,-0.0153209,0.000294494
708,-0.000511055,-0.0153209,0.000294494
709,-0.000517055,-0.0153269,0.000300494
710,-0.000511055,-0.0153269,0.000300494
711,-0.000517055,-0.0153209,0.000300494
712,-0.000511055,-0.0153209,0.000300494
713,-0.000517055,-0.0153269,0.000300494
714,-0.000511055,-0.0153269,0.000300494
715,-0.000517055,-0.0153209,0.000300494
716,-0.000511055,-0.0153209,0.000300494
717,-0.000517055,-0.0153269,0.000306494
718,-0.000511055,-0.0153269,0.000306494
719,-0.000517055,-0.0153209,0.000306494
720,-0.000511055,-0.0153209,0.000306494
721,-0.000517055,-0.0153269,0.000306494
722,-0.000511055,-0.0153269,0.000306494
723,-0.000517055,-0.0153209,0.000306494
724,-0.000511055,-0.0153209,0.000306494
725,-0.000517055,-0.0153269,0.000312494
726,-0.000511055,-0.0153269,0.000312494
727,-0.000517055,-0.0153209,0.000312494
728,-0.000511055,-0.0153209,0.000312494
729,-0.000517055,-0.0153269,0.000312494
730,-0.000511055,-0.0153269,0.000312494
731,-0.000517055,-0.0153209,0.000312494
732,-0.000511055,-0.0153209,0.000312494
733,-0.000517055,-0.0153269,0.000318494
734,-0.000511055,-0.0153269,0.000318494
735,-0.000517055,-0.0153209,0.000318494
736,-0.000511055,-0.0153209,0.000318494
737,-0.000517055,-0.0153269,0.000318494
738,-0.000511055,-0.0153269,0.000318494
739,-0.000517055,-0.0153209,0.000318494
740,-0.000511055,-0.0153209,0.000318494
741,-0.000517055,-0.0153269,0.000324494
742,-0.000511055,-0.0153269,0.000324494
743,-0.000517055,-0.0153209,0.000324494
744,-0.000511055,-0.0153209,0.000324494
745,-0.000517055,-0.0153209,0.000300494
746,-0.000511055,-0.0153209,0.000300494
747,-0.000517055,-0.0153169,0.000300494
748,-0.000511055,-0.0153169,0.000300494
749,-0.000517055,-0.0153209,0.000306494
750,-0.000511055,-0.0153209,0.000306494
751,-0.000517055,-0.0153169,0.000306494
752,-0.000511055,-0.0153169,0.000306494
753,-0.000517055,-0.0153209,0.000306494
754,-0.000511055,-0.0153209,0.000306494
755,-0.000517055,-0.0153169,0.000306494
756,-0.000511055,-0.0153169,0.000306494
757,-0.000517055,-0.0153209,0.000312494
758,-0.000511055,-0.0153209,0.000312494
759,-0.000517055,-0.0153169,0.000312494
760,-0.000511055,-0.0153169,0.000312494
761,-0.000511055,-0.0153449,0.000300494
762,-0.000510013,-0.0153449,0.000300494
763,-0.000511055,-0.0153389,0.000300494
764,-0.000510013,-0.0153389,0.000300494
765,-0.000511055,-0.0153449,0.000306494
766,-0.000510013,-0.0153449,0.000306494
767,-0.000511055,-0.0153389,0.000306494
768,-0.000510013,-0.0153389,0.000306494
769,-0.000511055,-0.0153449,0.000306494
770,-0.000510013,-0.0153449,0.000306494
771,-0.000511055,-0.0153389,0.000306494
772,-0.000510013,-0.0153389,0.000306494
773,-0.000511055,-0.0153449,0.000312494
774,-0.000510013,-0.0153449,0.000312494
775,-0.000511055,-0.0153389,0.000312494
776,-0.000510013,-0.0153389,0.000312494
777,-0.000511055,-0.0153449,0.000312494
778,-0.000510013,-0.0153449,0.000312494
779,-0.000511055,-0.0153389,0.000312494
780,-0.000510013,-0.0153389,0.000312494
781,-0.000511055,-0.0153449,0.000318494
782,-0.000510013,-0.0153449,0.000318494
783,-0.000511055,-0.0153389,0.000318494
784,-0.000510013,-0.0153389,0.000318494
785,-0.000511055,-0.0153389,0.000300494
786,-0.000510013,-0.0153389,0.000300494
787,-0.000511055,-0.0153329,0.000300494
788,-0.000510013,-0.0153329,0.000300494
789,-0.000511055,-0.0153389,0.000306494
790,-0.000510013,-0.0153389,0.000306494
791,-0.000511055,-0.0153329,0.000306494
792,-0.000510013,-0.0153329,0.000306494
793,-0.000511055,-0.0153389,0.000306494
794,-0.000510013,-0.0153389,0.000306494
795,-0.000511055,-0.0153329,0.000306494
796,-0.000510013,-0.0153329,0.000306494
797,-0.000511055,-0.0153389,0.000312494
798,-0.000510013,-0.0153389,0.000312494
799,-0.000511055,-0.0153329,0.000312494
800,-0.000510013,-0.0153329,0.000312494
801,-0.000511055,-0.0153389,0.000312494
802,-0.000510013,-0.0153389,0.000312494
803,-0.000511055,-0.0153329,0.000312494
804,-0.000510013,-0.0153329,0.000312494
805,-0.000511055,-0.0153389,0.000318494
806,-0.000510013,-0.0153389,0.000318494
807,-0.000511055,-0.0153329,0.000318494
808,-0.000510013,-0.0153329,0.000318494
809,-0.000511055,-0.0153389,0.000318494
810,-0.000510013,-0.0153389,0.000318494
811,-0.000511055,-0.0153329,0.000318494
812,-0.000510013,-0.0153329,0.000318494
813,-0.000511055,-0.0153389,0.000324494
814,-0.000510013,-0.0153389,0.000324494
815,-0.000511055,-0.0153329,0.000324494
816,-0.000510013,-0.0153329,0.000324494
817,-0.000511055,-0.0153329,0.000300494
818,-0.000510013,-0.0153329,0.000300494
819,-0.000511055,-0.0153269,0.000300494
820,-0.000510013,-0.0153269,0.000300494
821,-0.000511055,-0.0153329,0.000306494
822,-0.000510013,-0.0153329,0.000306494
823,-0.000511055,-0.0153269,0.000306494
824,-0.000510013,-0.0153269,0.000306494
825,-0.000511055,-0.0153329,0.000306494
826,-0.000510013,-0.0153329,0.000306494
827,-0.000511055,-0.0153269,0.000306494
828,-0.000510013,-0.0153269,0.000306494
829,-0.000511055,-0.0153329,0.000312494
830,-0.000510013,-0.0153329,0.000312494
831,-0.000511055,-0.0153269,0.000312494
832,-0.000510013,-0.0153269,0.000312494
833,-0.000511055,-0.0153329,0.000312494
834,-0.000510013,-0.0153329,0.000312494
835,-0.000511055,-0.0153269,0.000312494
836,-0.000510013,-0.0153269,0.000312494
837,-0.000511055,-0.0153329,0.000318494
838,-0.000510013,-0.0153329,0.000318494
839,-0.000511055,-0.0153269,0.000318494
840,-0.000510013,-0.0153269,0.000318494
841,-0.000511055,-0.0153329,0.000318494
842,-0.000510013,-0.0153329,0.000318494
843,-0.000511055,-0.0153269,0.000318494
844,-0.000510013,-0.0153269,0.000318494
845,-0.000511055,-0.0153329,0.000324494
846,-0.000510013,-0.0153329,0.000324494
847,-0.000511055,-0.0153269,0.000324494
848,-0.000510013,-0.0153269,0.000324494
849,-0.000511055,-0.0153269,0.000306494
850,-0.000510013,-0.0153269,0.000306494
851,-0.000511055,-0.0153209,0.000306494
852,-0.000510013,-0.0153209,0.000306494
853,-0.000511055,-0.0153269,0.000312494
854,-0.000510013,-0.0153269,0.000312494
855,-0.000511055,-0.0153209,0.000312494
856,-0.000510013,-0.0153209,0.000312494
857,-0.000511055,-0.0153269,0.000312494
858,-0.000510013,-0.0153269,0.000312494
859,-0.000511055,-0.0153209,0.000312494
860,-0.000510013,-0.0153209,0.000312494
861,-0.000511055,-0.0153269,0.000318494
862,-0.000510013,-0.0153269,0.000318494
863,-0.000511055,-0.0153209,0.000318494
864,-0.000510013,-0.0153209,0.000318494
865,-0.000511055,-0.0153269,0.000318494
866,-0.000510013,-0.0153269,0.000318494
867,-0.000511055,-0.0153209,0.000318494
868,-0.000510013,-0.0153209,0.000318494
869,-0.000511055,-0.0153269,0.000324494
870,-0.000510013,-0.0153269,0.000324494
871,-0.000511055,-0.0153209,0.000324494
872,-0.000510013,-0.0153209,0.000324494
