point_id,x,y,z
1957,-0.000513055,-0.0153289,0.000304494
1958,-0.000511055,-0.0153289,0.000304494
1959,-0.000513055,-0.0153269,0.000304494
1960,-0.000511055,-0.0153269,0.000304494
1961,-0.000513055,-0.0153289,0.000304494
1962,-0.000511055,-0.0153289,0.000304494
1963,-0.000513055,-0.0153269,0.000304494
1964,-0.000511055,-0.0153269,0.000304494
1965,-0.000513055,-0.0153289,0.000306494
1966,-0.000511055,-0.0153289,0.000306494
1967,-0.000513055,-0.0153269,0.000306494
1968,-0.000511055,-0.0153269,0.000306494
1969,-0.000513055,-0.0153289,0.000306494
1970,-0.000511055,-0.0153289,0.000306494
1971,-0.000513055,-0.0153269,0.000306494
1972,-0.000511055,-0.0153269,0.000306494
1973,-0.000513055,-0.0153289,0.000308494
1974,-0.000511055,-0.0153289,0.000308494
1975,-0.000513055,-0.0153269,0.000308494
1976,-0.000511055,-0.0153269,0.000308494
1977,-0.000513055,-0.0153289,0.000308494
1978,-0.000511055,-0.0153289,0.000308494
1979,-0.000513055,-0.0153269,0.000308494
1980,-0.000511055,-0.0153269,0.000308494
1981,-0.000513055,-0.0153289,0.000310494
1982,-0.000511055,-0.0153289,0.000310494
1983,-0.000513055,-0.0153269,0.000310494
1984,-0.000511055,-0.0153269,0.000310494
1985,-0.000513055,-0.0153289,0.000310494
1986,-0.000511055,-0.0153289,0.000310494
1987,-0.000513055,-0.0153269,0.000310494
1988,-0.000511055,-0.0153269,0.000310494
1989,-0.000513055,-0.0153289,0.000312494
1990,-0.000511055,-0.0153289,0.000312494
1991,-0.000513055,-0.0153269,0.000312494
1992,-0.000511055,-0.0153269,0.000312494
1993,-0.000511055,-0.0153269,0.000312494
1994,-0.000510013,-0.0153269,0.000312494
1995,-0.000511055,-0.0153249,0.000312494
1996,-0.000510013,-0.0153249,0.000312494
1997,-0.000511055,-0.0153269,0.000314494
1998,-0.000510013,-0.0153269,0.000314494
1999,-0.000511055,-0.0153249,0.000314494
2000,-0.000510013,-0.0153249,0.000314494
2001,-0.000511055,-0.0153269,0.000314494
2002,-0.000510013,-0.0153269,0.000314494
2003,-0.000511055,-0.0153249,0.000314494
2004,-0.000510013,-0.0153249,0.000314494
2005,-0.000511055,-0.0153269,0.000316494
2006,-0.000510013,-0.0153269,0.000316494
2007,-0.000511055,-0.0153249,0.000316494
2008,-0.000510013,-0.0153249,0.000316494
2009,-0.000511055,-0.0153269,0.000316494
2010,-0.000510013,-0.0153269,0.000316494
2011,-0.000511055,-0.0153249,0.000316494
2012,-0.000510013,-0.0153249,0.000316494
2013,-0.000511055,-0.0153269,0.000318494
2014,-0.000510013,-0.0153269,0.000318494
2015,-0.000511055,-0.0153249,0.000318494
2016,-0.000510013,-0.0153249,0.000318494
2017,-0.000511055,-0.0153269,0.000318494
2018,-0.000510013,-0.0153269,0.000318494
2019,-0.000511055,-0.0153249,0.000318494
2020,-0.000510013,-0.0153249,0.000318494
2021,-0.000511055,-0.0153269,0.000320494
2022,-0.000510013,-0.0153269,0.000320494
2023,-0.000511055,-0.0153249,0.000320494
2024,-0.000510013,-0.0153249,0.000320494
2025,-0.000511055,-0.0153269,0.000320494
2026,-0.000510013,-0.0153269,0.000320494
2027,-0.000511055,-0.0153249,0.000320494
2028,-0.000510013,-0.0153249,0.000320494
2029,-0.000511055,-0.0153269,0.000322494
2030,-0.000510013,-0.0153269,0.000322494
2031,-0.000511055,-0.0153249,0.000322494
2032,-0.000510013,-0.0153249,0.000322494
2033,-0.000511055,-0.0153269,0.000310494
2034,-0.000510013,-0.0153269,0.000310494
2035,-0.000511055,-0.0153249,0.000310494
2036,-0.000510013,-0.0153249,0.000310494
2037,-0.000511055,-0.0153269,0.000312494
2038,-0.000510013,-0.0153269,0.000312494
2039,-0.000511055,-0.0153249,0.000312494
2040,-0.000510013,-0.0153249,0.000312494
2041,-0.000511055,-0.0153409,0.000312494
2042,-0.000510013,-0.0153409,0.000312494
2043,-0.000511055,-0.0153389,0.000312494
2044,-0.000510013,-0.0153389,0.000312494
2045,-0.000511055,-0.0153409,0.000314494
2046,-0.000510013,-0.0153409,0.000314494
2047,-0.000511055,-0.0153389,0.000314494
2048,-0.000510013,-0.0153389,0.000314494
2049,-0.000511055,-0.0153409,0.000304494
2050,-0.000510013,-0.0153409,0.000304494
2051,-0.000511055,-0.0153389,0.000304494
2052,-0.000510013,-0.0153389,0.000304494
2053,-0.000511055,-0.0153409,0.000306494
2054,-0.000510013,-0.0153409,0.000306494
2055,-0.000511055,-0.0153389,0.000306494
2056,-0.000510013,-0.0153389,0.000306494
2057,-0.000511055,-0.0153409,0.000306494
2058,-0.000510013,-0.0153409,0.000306494
2059,-0.000511055,-0.0153389,0.000306494
2060,-0.000510013,-0.0153389,0.000306494
2061,-0.000511055,-0.0153409,0.000308494
2062,-0.000510013,-0.0153409,0.000308494
2063,-0.000511055,-0.0153389,0.000308494
2064,-0.000510013,-0.0153389,0.000308494
2065,-0.000511055,-0.0153409,0.000308494
2066,-0.000510013,-0.0153409,0.000308494
2067,-0.000511055,-0.0153389,0.000308494
2068,-0.000510013,-0.0153389,0.000308494
2069,-0.000511055,-0.0153409,0.000310494
2070,-0.000510013,-0.0153409,0.000310494
2071,-0.000511055,-0.0153389,0.000310494
2072,-0.000510013,-0.0153389,0.000310494
2073,-0.000511055,-0.0153409,0.000310494
2074,-0.000510013,-0.0153409,0.000310494
2075,-0.000511055,-0.0153389,0.000310494
2076,-0.000510013,-0.0153389,0.000310494
2077,-0.000511055,-0.0153409,0.000312494
2078,-0.000510013,-0.0153409,0.000312494
2079,-0.000511055,-0.0153389,0.000312494
2080,-0.000510013,-0.0153389,0.000312494
2081,-0.000511055,-0.0153389,0.000312494
2082,-0.000510013,-0.0153389,0.000312494
2083,-0.000511055,-0.0153369,0.000312494
2084,-0.000510013,-0.0153369,0.000312494
2085,-0.000511055,-0.0153389,0.000314494
2086,-0.000510013,-0.0153389,0.000314494
2087,-0.000511055,-0.0153369,0.000314494
2088,-0.000510013,-0.0153369,0.000314494
2089,-0.000511055,-0.0153389,0.000304494
2090,-0.000510013,-0.0153389,0.000304494
2091,-0.000511055,-0.0153369,0.000304494
2092,-0.000510013,-0.0153369,0.000304494
2093,-0.000511055,-0.0153389,0.000306494
2094,-0.000510013,-0.0153389,0.000306494
2095,-0.000511055,-0.0153369,0.000306494
2096,-0.000510013,-0.0153369,0.000306494
2097,-0.000511055,-0.0153389,0.000306494
2098,-0.000510013,-0.0153389,0.000306494
2099,-0.000511055,-0.0153369,0.000306494
2100,-0.000510013,-0.0153369,0.000306494
2101,-0.000511055,-0.0153389,0.000308494
2102,-0.000510013,-0.0153389,0.000308494
2103,-0.000511055,-0.0153369,0.000308494
2104,-0.000510013,-0.0153369,0.000308494
2105,-0.000511055,-0.0153389,0.000308494
2106,-0.000510013,-0.0153389,0.000308494
2107,-0.000511055,-0.0153369,0.000308494
2108,-0.000510013,-0.0153369,0.000308494
2109,-0.000511055,-0.0153389,0.000310494
2110,-0.000510013,-0.0153389,0.000310494
2111,-0.000511055,-0.0153369,0.000310494
2112,-0.000510013,-0.0153369,0.000310494
2113,-0.000511055,-0.0153389,0.000310494
2114,-0.000510013,-0.0153389,0.000310494
2115,-0.000511055,-0.0153369,0.000310494
2116,-0.000510013,-0.0153369,0.000310494
2117,-0.000511055,-0.0153389,0.000312494
2118,-0.000510013,-0.0153389,0.000312494
2119,-0.000511055,-0.0153369,0.000312494
2120,-0.000510013,-0.0153369,0.000312494
2121,-0.000511055,-0.0153369,0.000312494
2122,-0.000510013,-0.0153369,0.000312494
2123,-0.000511055,-0.0153349,0.000312494
2124,-0.000510013,-0.0153349,0.000312494
2125,-0.000511055,-0.0153369,0.000314494
2126,-0.000510013,-0.0153369,0.000314494
2127,-0.000511055,-0.0153349,0.000314494
2128,-0.000510013,-0.0153349,0.000314494
2129,-0.000511055,-0.0153369,0.000314494
2130,-0.000510013,-0.0153369,0.000314494
2131,-0.000511055,-0.0153349,0.000314494
2132,-0.000510013,-0.0153349,0.000314494
2133,-0.000511055,-0.0153369,0.000316494
2134,-0.000510013,-0.0153369,0.000316494
2135,-0.000511055,-0.0153349,0.000316494
2136,-0.000510013,-0.0153349,0.000316494
2137,-0.000511055,-0.0153369,0.000316494
2138,-0.000510013,-0.0153369,0.000316494
2139,-0.000511055,-0.0153349,0.000316494
2140,-0.000510013,-0.0153349,0.000316494
2141,-0.000511055,-0.0153369,0.000318494
2142,-0.000510013,-0.0153369,0.000318494
2143,-0.000511055,-0.0153349,0.000318494
2144,-0.000510013,-0.0153349,0.000318494
2145,-0.000511055,-0.0153369,0.000302494
2146,-0.000510013,-0.0153369,0.000302494
2147,-0.000511055,-0.0153349,0.000302494
2148,-0.000510013,-0.0153349,0.000302494
2149,-0.000511055,-0.0153369,0.000304494
2150,-0.000510013,-0.0153369,0.000304494
2151,-0.000511055,-0.0153349,0.000304494
2152,-0.000510013,-0.0153349,0.000304494
2153,-0.000511055,-0.0153369,0.000304494
2154,-0.000510013,-0.0153369,0.000304494
2155,-0.000511055,-0.0153349,0.000304494
2156,-0.000510013,-0.0153349,0.000304494
2157,-0.000511055,-0.0153369,0.000306494
2158,-0.000510013,-0.0153369,0.000306494
2159,-0.000511055,-0.0153349,0.000306494
2160,-0.000510013,-0.0153349,0.000306494
2161,-0.000511055,-0.0153369,0.000306494
2162,-0.000510013,-0.0153369,0.000306494
2163,-0.000511055,-0.0153349,0.000306494
2164,-0.000510013,-0.0153349,0.000306494
2165,-0.000511055,-0.0153369,0.000308494
2166,-0.000510013,-0.0153369,0.000308494
2167,-0.000511055,-0.0153349,0.000308494
2168,-0.000510013,-0.0153349,0.000308494
2169,-0.000511055,-0.0153369,0.000308494
2170,-0.000510013,-0.0153369,0.000308494
2171,-0.000511055,-0.0153349,0.000308494
2172,-0.000510013,-0.0153349,0.000308494
2173,-0.000511055,-0.0153369,0.000310494
2174,-0.000510013,-0.0153369,0.000310494
2175,-0.000511055,-0.0153349,0.000310494
2176,-0.000510013,-0.0153349,0.000310494
2177,-0.000511055,-0.0153369,0.000310494
2178,-0.000510013,-0.0153369,0.000310494
2179,-0.000511055,-0.0153349,0.000310494
2180,-0.000510013,-0.0153349,0.000310494
2181,-0.000511055,-0.0153369,0.000312494
2182,-0.000510013,-0.0153369,0.000312494
2183,-0.000511055,-0.0153349,0.000312494
2184,-0.000510013,-0.0153349,0.000312494
2185,-0.000511055,-0.0153349,0.000312494
2186,-0.000510013,-0.0153349,0.000312494
2187,-0.000511055,-0.0153329,0.000312494
2188,-0.000510013,-0.0153329,0.000312494
2189,-0.000511055,-0.0153349,0.000314494
2190,-0.000510013,-0.0153349,0.000314494
2191,-0.000511055,-0.0153329,0.000314494
2192,-0.000510013,-0.0153329,0.000314494
2193,-0.000511055,-0.0153349,0.000314494
2194,-0.000510013,-0.0153349,0.000314494
2195,-0.000511055,-0.0153329,0.000314494
2196,-0.000510013,-0.0153329,0.000314494
2197,-0.000511055,-0.0153349,0.000316494
2198,-0.000510013,-0.0153349,0.000316494
2199,-0.000511055,-0.0153329,0.000316494
2200,-0.000510013,-0.0153329,0.000316494
2201,-0.000511055,-0.0153349,0.000316494
2202,-0.000510013,-0.0153349,0.000316494
2203,-0.000511055,-0.0153329,0.000316494
2204,-0.000510013,-0.0153329,0.000316494
2205,-0.000511055,-0.0153349,0.000318494
2206,-0.000510013,-0.0153349,0.000318494
2207,-0.000511055,-0.0153329,0.000318494
2208,-0.000510013,-0.0153329,0.000318494
2209,-0.000511055,-0.0153349,0.000318494
2210,-0.000510013,-0.0153349,0.000318494
2211,-0.000511055,-0.0153329,0.000318494
2212,-0.000510013,-0.0153329,0.000318494
2213,-0.000511055,-0.0153349,0.000320494
2214,-0.000510013,-0.0153349,0.000320494
2215,-0.000511055,-0.0153329,0.000320494
2216,-0.000510013,-0.0153329,0.000320494
2217,-0.000511055,-0.0153349,0.000320494
2218,-0.000510013,-0.0153349,0.000320494
2219,-0.000511055,-0.0153329,0.000320494
2220,-0.000510013,-0.0153329,0.000320494
2221,-0.000511055,-0.0153349,0.000322494
2222,-0.000510013,-0.0153349,0.000322494
2223,-0.000511055,-0.0153329,0.000322494
2224,-0.000510013,-0.0153329,0.000322494
2225,-0.000511055,-0.0153349,0.000302494
2226,-0.000510013,-0.0153349,0.000302494
2227,-0.000511055,-0.0153329,0.000302494
2228,-0.000510013,-0.0153329,0.000302494
2229,-0.000511055,-0.0153349,0.000304494
2230,-0.000510013,-0.0153349,0.000304494
2231,-0.000511055,-0.0153329,0.000304494
2232,-0.000510013,-0.0153329,0.000304494
2233,-0.000511055,-0.0153349,0.000304494
2234,-0.000510013,-0.0153349,0.000304494
2235,-0.000511055,-0.0153329,0.000304494
2236,-0.000510013,-0.0153329,0.000304494
2237,-0.000511055,-0.0153349,0.000306494
2238,-0.000510013,-0.0153349,0.000306494
2239,-0.000511055,-0.0153329,0.000306494
2240,-0.000510013,-0.0153329,0.000306494
2241,-0.000511055,-0.0153349,0.000306494
2242,-0.000510013,-0.0153349,0.000306494
2243,-0.000511055,-0.0153329,0.000306494
2244,-0.000510013,-0.0153329,0.000306494
2245,-0.000511055,-0.0153349,0.000308494
2246,-0.000510013,-0.0153349,0.000308494
2247,-0.000511055,-0.0153329,0.000308494
2248,-0.000510013,-0.0153329,0.000308494
2249,-0.000511055,-0.0153349,0.000308494
2250,-0.000510013,-0.0153349,0.000308494
2251,-0.000511055,-0.0153329,0.000308494
2252,-0.000510013,-0.0153329,0.000308494
2253,-0.000511055,-0.0153349,0.000310494
2254,-0.000510013,-0.0153349,0.000310494
2255,-0.000511055,-0.0153329,0.000310494
2256,-0.000510013,-0.0153329,0.000310494
2257,-0.000511055,-0.0153349,0.000310494
2258,-0.000510013,-0.0153349,0.000310494
2259,-0.000511055,-0.0153329,0.000310494
2260,-0.000510013,-0.0153329,0.000310494
2261,-0.000511055,-0.0153349,0.000312494
2262,-0.000510013,-0.0153349,0.000312494
2263,-0.000511055,-0.0153329,0.000312494
2264,-0.000510013,-0.0153329,0.000312494
2265,-0.000511055,-0.0153329,0.000312494
2266,-0.000510013,-0.0153329,0.000312494
2267,-0.000511055,-0.0153309,0.000312494
2268,-0.000510013,-0.0153309,0.000312494
2269,-0.000511055,-0.0153329,0.000314494
2270,-0.000510013,-0.0153329,0.000314494
2271,-0.000511055,-0.0153309,0.000314494
2272,-0.000510013,-0.0153309,0.000314494
2273,-0.000511055,-0.0153329,0.000314494
2274,-0.000510013,-0.0153329,0.000314494
2275,-0.000511055,-0.0153309,0.000314494
2276,-0.000510013,-0.0153309,0.000314494
2277,-0.000511055,-0.0153329,0.000316494
2278,-0.000510013,-0.0153329,0.000316494
2279,-0.000511055,-0.0153309,0.000316494
2280,-0.000510013,-0.0153309,0.000316494
2281,-0.000511055,-0.0153329,0.000316494
2282,-0.000510013,-0.0153329,0.000316494
2283,-0.000511055,-0.0153309,0.000316494
2284,-0.000510013,-0.0153309,0.000316494
2285,-0.000511055,-0.0153329,0.000318494
2286,-0.000510013,-0.0153329,0.000318494
2287,-0.000511055,-0.0153309,0.000318494
2288,-0.000510013,-0.0153309,0.000318494
2289,-0.000511055,-0.0153329,0.000318494
2290,-0.000510013,-0.0153329,0.000318494
2291,-0.000511055,-0.0153309,0.000318494
2292,-0.000510013,-0.0153309,0.000318494
2293,-0.000511055,-0.0153329,0.000320494
2294,-0.000510013,-0.0153329,0.000320494
2295,-0.000511055,-0.0153309,0.000320494
2296,-0.000510013,-0.0153309,0.000320494
2297,-0.000511055,-0.0153329,0.000320494
2298,-0.000510013,-0.0153329,0.000320494
2299,-0.000511055,-0.0153309,0.000320494
2300,-0.000510013,-0.0153309,0.000320494
2301,-0.000511055,-0.0153329,0.000322494
2302,-0.000510013,-0.0153329,0.000322494
2303,-0.000511055,-0.0153309,0.000322494
2304,-0.000510013,-0.0153309,0.000322494
2305,-0.000511055,-0.0153329,0.000302494
2306,-0.000510013,-0.0153329,0.000302494
2307,-0.000511055,-0.0153309,0.000302494
2308,-0.000510013,-0.0153309,0.000302494
2309,-0.000511055,-0.0153329,0.000304494
2310,-0.000510013,-0.0153329,0.000304494
2311,-0.000511055,-0.0153309,0.000304494
2312,-0.000510013,-0.0153309,0.000304494
2313,-0.000511055,-0.0153329,0.000304494
2314,-0.000510013,-0.0153329,0.000304494
2315,-0.000511055,-0.0153309,0.000304494
2316,-0.000510013,-0.0153309,0.000304494
2317,-0.000511055,-0.0153329,0.000306494
2318,-0.000510013,-0.0153329,0.000306494
2319,-0.000511055,-0.0153309,0.000306494
2320,-0.000510013,-0.0153309,0.000306494
2321,-0.000511055,-0.0153329,0.000306494
2322,-0.000510013,-0.0153329,0.000306494
2323,-0.000511055,-0.0153309,0.000306494
2324,-0.000510013,-0.0153309,0.000306494
2325,-0.000511055,-0.0153329,0.000308494
2326,-0.000510013,-0.0153329,0.000308494
2327,-0.000511055,-0.0153309,0.000308494
2328,-0.000510013,-0.0153309,0.000308494
2329,-0.000511055,-0.0153329,0.000308494
2330,-0.000510013,-0.0153329,0.000308494
2331,-0.000511055,-0.0153309,0.000308494
2332,-0.000510013,-0.0153309,0.000308494
2333,-0.000511055,-0.0153329,0.000310494
2334,-0.000510013,-0.0153329,0.000310494
2335,-0.000511055,-0.0153309,0.000310494
2336,-0.000510013,-0.0153309,0.000310494
2337,-0.000511055,-0.0153329,0.000310494
2338,-0.000510013,-0.0153329,0.000310494
2339,-0.000511055,-0.0153309,0.000310494
2340,-0.000510013,-0.0153309,0.000310494
2341,-0.000511055,-0.0153329,0.000312494
2342,-0.000510013,-0.0153329,0.000312494
2343,-0.000511055,-0.0153309,0.000312494
2344,-0.000510013,-0.0153309,0.000312494
2345,-0.000511055,-0.0153309,0.000312494
2346,-0.000510013,-0.0153309,0.000312494
2347,-0.000511055,-0.0153289,0.000312494
2348,-0.000510013,-0.0153289,0.000312494
2349,-0.000511055,-0.0153309,0.000314494
2350,-0.000510013,-0.0153309,0.000314494
2351,-0.000511055,-0.0153289,0.000314494
2352,-0.000510013,-0.0153289,0.000314494
2353,-0.000511055,-0.0153309,0.000314494
2354,-0.000510013,-0.0153309,0.000314494
2355,-0.000511055,-0.0153289,0.000314494
2356,-0.000510013,-0.0153289,0.000314494
2357,-0.000511055,-0.0153309,0.000316494
2358,-0.000510013,-0.0153309,0.000316494
2359,-0.000511055,-0.0153289,0.000316494
2360,-0.000510013,-0.0153289,0.000316494
2361,-0.000511055,-0.0153309,0.000316494
2362,-0.000510013,-0.0153309,0.000316494
2363,-0.000511055,-0.0153289,0.000316494
2364,-0.000510013,-0.0153289,0.000316494
2365,-0.000511055,-0.0153309,0.000318494
2366,-0.000510013,-0.0153309,0.000318494
2367,-0.000511055,-0.0153289,0.000318494
2368,-0.000510013,-0.0153289,0.000318494
2369,-0.000511055,-0.0153309,0.000318494
2370,-0.000510013,-0.0153309,0.000318494
2371,-0.000511055,-0.0153289,0.000318494
2372,-0.000510013,-0.0153289,0.000318494
2373,-0.000511055,-0.0153309,0.000320494
2374,-0.000510013,-0.0153309,0.000320494
2375,-0.000511055,-0.0153289,0.000320494
2376,-0.000510013,-0.0153289,0.000320494
2377,-0.000511055,-0.0153309,0.000320494
2378,-0.000510013,-0.0153309,0.000320494
2379,-0.000511055,-0.0153289,0.000320494
2380,-0.000510013,-0.0153289,0.000320494
2381,-0.000511055,-0.0153309,0.000322494
2382,-0.000510013,-0.0153309,0.000322494
2383,-0.000511055,-0.0153289,0.000322494
2384,-0.000510013,-0.0153289,0.000322494
2385,-0.000511055,-0.0153309,0.000302494
2386,-0.000510013,-0.0153309,0.000302494
2387,-0.000511055,-0.0153289,0.000302494
2388,-0.000510013,-0.0153289,0.000302494
2389,-0.000511055,-0.0153309,0.000304494
2390,-0.000510013,-0.0153309,0.000304494
2391,-0.000511055,-0.0153289,0.000304494
2392,-0.000510013,-0.0153289,0.000304494
2393,-0.000511055,-0.0153309,0.000304494
2394,-0.000510013,-0.0153309,0.000304494
2395,-0.000511055,-0.0153289,0.000304494
2396,-0.000510013,-0.0153289,0.000304494
2397,-0.000511055,-0.0153309,0.000306494
2398,-0.000510013,-0.0153309,0.000306494
2399,-0.000511055,-0.0153289,0.000306494
2400,-0.000510013,-0.0153289,0.000306494
2401,-0.000511055,-0.0153309,0.000306494
2402,-0.000510013,-0.0153309,0.000306494
2403,-0.000511055,-0.0153289,0.000306494
2404,-0.000510013,-0.0153289,0.000306494
2405,-0.000511055,-0.0153309,0.000308494
2406,-0.000510013,-0.0153309,0.000308494
2407,-0.000511055,-0.0153289,0.000308494
2408,-0.000510013,-0.0153289,0.000308494
2409,-0.000511055,-0.0153309,0.000308494
2410,-0.000510013,-0.0153309,0.000308494
2411,-0.000511055,-0.0153289,0.000308494
2412,-0.000510013,-0.0153289,0.000308494
2413,-0.000511055,-0.0153309,0.000310494
2414,-0.000510013,-0.0153309,0.000310494
2415,-0.000511055,-0.0153289,0.000310494
2416,-0.000510013,-0.0153289,0.000310494
2417,-0.000511055,-0.0153309,0.000310494
2418,-0.000510013,-0.0153309,0.000310494
2419,-0.000511055,-0.0153289,0.000310494
2420,-0.000510013,-0.0153289,0.000310494
2421,-0.000511055,-0.0153309,0.000312494
2422,-0.000510013,-0.0153309,0.000312494
2423,-0.000511055,-0.0153289,0.000312494
2424,-0.000510013,-0.0153289,0.000312494
2425,-0.000511055,-0.0153289,0.000312494
2426,-0.000510013,-0.0153289,0.000312494
2427,-0.000511055,-0.0153269,0.000312494
2428,-0.000510013,-0.0153269,0.000312494
2429,-0.000511055,-0.0153289,0.000314494
2430,-0.000510013,-0.0153289,0.000314494
2431,-0.000511055,-0.0153269,0.000314494
2432,-0.000510013,-0.0153269,0.000314494
2433,-0.000511055,-0.0153289,0.000314494
2434,-0.000510013,-0.0153289,0.000314494
2435,-0.000511055,-0.0153269,0.000314494
2436,-0.000510013,-0.0153269,0.000314494
2437,-0.000511055,-0.0153289,0.000316494
2438,-0.000510013,-0.0153289,0.000316494
2439,-0.000511055,-0.0153269,0.000316494
2440,-0.000510013,-0.0153269,0.000316494
2441,-0.000511055,-0.0153289,0.000316494
2442,-0.000510013,-0.0153289,0.000316494
2443,-0.000511055,-0.0153269,0.000316494
2444,-0.000510013,-0.0153269,0.000316494
2445,-0.000511055,-0.0153289,0.000318494
2446,-0.000510013,-0.0153289,0.000318494
2447,-0.000511055,-0.0153269,0.000318494
2448,-0.000510013,-0.0153269,0.000318494
2449,-0.000511055,-0.0153289,0.000318494
2450,-0.000510013,-0.0153289,0.000318494
2451,-0.000511055,-0.0153269,0.000318494
2452,-0.000510013,-0.0153269,0.000318494
2453,-0.000511055,-0.0153289,0.000320494
2454,-0.000510013,-0.0153289,0.000320494
2455,-0.000511055,-0.0153269,0.000320494
2456,-0.000510013,-0.0153269,0.000320494
2457,-0.000511055,-0.0153289,0.000320494
2458,-0.000510013,-0.0153289,0.000320494
2459,-0.000511055,-0.0153269,0.000320494
2460,-0.000510013,-0.0153269,0.000320494
2461,-0.000511055,-0.0153289,0.000322494
2462,-0.000510013,-0.0153289,0.000322494
2463,-0.000511055,-0.0153269,0.000322494
2464,-0.000510013,-0.0153269,0.000322494
2465,-0.000511055,-0.0153289,0.000306494
2466,-0.000510013,-0.0153289,0.000306494
2467,-0.000511055,-0.0153269,0.000306494
2468,-0.000510013,-0.0153269,0.000306494
2469,-0.000511055,-0.0153289,0.000308494
2470,-0.000510013,-0.0153289,0.000308494
2471,-0.000511055,-0.0153269,0.000308494
2472,-0.000510013,-0.0153269,0.000308494
2473,-0.000511055,-0.0153289,0.000308494
2474,-0.000510013,-0.0153289,0.000308494
2475,-0.000511055,-0.0153269,0.000308494
2476,-0.000510013,-0.0153269,0.000308494
2477,-0.000511055,-0.0153289,0.000310494
2478,-0.000510013,-0.0153289,0.000310494
2479,-0.000511055,-0.0153269,0.000310494
2480,-0.000510013,-0.0153269,0.000310494
2481,-0.000511055,-0.0153289,0.000310494
2482,-0.000510013,-0.0153289,0.000310494
2483,-0.000511055,-0.0153269,0.000310494
2484,-0.000510013,-0.0153269,0.000310494
2485,-0.000511055,-0.0153289,0.000312494
2486,-0.000510013,-0.0153289,0.000312494
2487,-0.000511055,-0.0153269,0.000312494
2488,-0.000510013,-0.0153269,0.000312494
2489,-0.000533055,-0.0153269,0.000312494
2490,-0.000531055,-0.0153269,0.000312494
2491,-0.000533055,-0.0153249,0.000312494
2492,-0.000531055,-0.0153249,0.000312494
2493,-0.000533055,-0.0153269,0.000314494
2494,-0.000531055,-0.0153269,0.000314494
2495,-0.000533055,-0.0153249,0.000314494
2496,-0.000531055,-0.0153249,0.000314494
2497,-0.000533055,-0.0153269,0.000314494
2498,-0.000531055,-0.0153269,0.000314494
2499,-0.000533055,-0.0153249,0.000314494
2500,-0.000531055,-0.0153249,0.000314494
2501,-0.000533055,-0.0153269,0.000316494
2502,-0.000531055,-0.0153269,0.000316494
2503,-0.000533055,-0.0153249,0.000316494
2504,-0.000531055,-0.0153249,0.000316494
2505,-0.000533055,-0.0153269,0.000316494
2506,-0.000531055,-0.0153269,0.000316494
2507,-0.000533055,-0.0153249,0.000316494
2508,-0.000531055,-0.0153249,0.000316494
2509,-0.000533055,-0.0153269,0.000318494
2510,-0.000531055,-0.0153269,0.000318494
2511,-0.000533055,-0.0153249,0.000318494
2512,-0.000531055,-0.0153249,0.000318494
2513,-0.000533055,-0.0153269,0.000318494
2514,-0.000531055,-0.0153269,0.000318494
2515,-0.000533055,-0.0153249,0.000318494
2516,-0.000531055,-0.0153249,0.000318494
2517,-0.000533055,-0.0153269,0.000320494
2518,-0.000531055,-0.0153269,0.000320494
2519,-0.000533055,-0.0153249,0.000320494
2520,-0.000531055,-0.0153249,0.000320494
2521,-0.000533055,-0.0153269,0.000310494
2522,-0.000531055,-0.0153269,0.000310494
2523,-0.000533055,-0.0153249,0.000310494
2524,-0.000531055,-0.0153249,0.000310494
2525,-0.000533055,-0.0153269,0.000312494
2526,-0.000531055,-0.0153269,0.000312494
2527,-0.000533055,-0.0153249,0.000312494
2528,-0.000531055,-0.0153249,0.000312494
2529,-0.000533055,-0.0153369,0.000312494
2530,-0.000531055,-0.0153369,0.000312494
2531,-0.000533055,-0.0153349,0.000312494
2532,-0.000531055,-0.0153349,0.000312494
2533,-0.000533055,-0.0153369,0.000314494
2534,-0.000531055,-0.0153369,0.000314494
2535,-0.000533055,-0.0153349,0.000314494
2536,-0.000531055,-0.0153349,0.000314494
2537,-0.000533055,-0.0153369,0.000314494
2538,-0.000531055,-0.0153369,0.000314494
2539,-0.000533055,-0.0153349,0.000314494
2540,-0.000531055,-0.0153349,0.000314494
2541,-0.000533055,-0.0153369,0.000316494
2542,-0.000531055,-0.0153369,0.000316494
2543,-0.000533055,-0.0153349,0.000316494
2544,-0.000531055,-0.0153349,0.000316494
2545,-0.000533055,-0.0153369,0.000316494
2546,-0.000531055,-0.0153369,0.000316494
2547,-0.000533055,-0.0153349,0.000316494
2548,-0.000531055,-0.0153349,0.000316494
2549,-0.000533055,-0.0153369,0.000318494
2550,-0.000531055,-0.0153369,0.000318494
2551,-0.000533055,-0.0153349,0.000318494
2552,-0.000531055,-0.0153349,0.000318494
2553,-0.000533055,-0.0153369,0.000318494
2554,-0.000531055,-0.0153369,0.000318494
2555,-0.000533055,-0.0153349,0.000318494
2556,-0.000531055,-0.0153349,0.000318494
2557,-0.000533055,-0.0153369,0.000320494
2558,-0.000531055,-0.0153369,0.000320494
2559,-0.000533055,-0.0153349,0.000320494
2560,-0.000531055,-0.0153349,0.000320494
2561,-0.000533055,-0.0153369,0.000310494
2562,-0.000531055,-0.0153369,0.000310494
2563,-0.000533055,-0.0153349,0.000310494
2564,-0.000531055,-0.0153349,0.000310494
